status,custid,low_volume_percent,middle_volume_percent,take_amount_in_later_12_month_highest,trans_activity_month,trans_activity_day,trans_days_interval_filter,trans_days_interval,regional_mobility,repayment_capability,is_high_user,number_of_trans_from_2011,historical_trans_amount,historical_trans_day,rank_trad_1_month,trans_amount_3_month,avg_consume_less_12_valid_month,abs,avg_price_last_12_month,trans_top_time_last_1_month,trans_top_time_last_6_month,cross_consume_count_last_1_month,trans_fail_top_count_enum_last_1_month,trans_fail_top_count_enum_last_6_month,trans_fail_top_count_enum_last_12_month,consume_mini_time_last_1_month,max_cumulative_consume_later_1_month,max_consume_count_later_6_month,railway_consume_count_last_12_month,pawns_auctions_trusts_consume_last_1_month,pawns_auctions_trusts_consume_last_6_month,jewelry_consume_count_last_6_month,first_transaction_day,trans_day_last_12_month,apply_score,apply_credibility,query_org_count,query_finance_count,query_cash_count,query_sum_count,latest_one_month_apply,latest_three_month_apply,latest_six_month_apply,loans_score,loans_credibility_behavior,loans_count,loans_settle_count,loans_overdue_count,loans_org_count_behavior,consfin_org_count_behavior,loans_cash_count,latest_one_month_loan,latest_three_month_loan,latest_six_month_loan,history_suc_fee,history_fail_fee,latest_one_month_suc,latest_one_month_fail,loans_long_time,loans_credit_limit,loans_credibility_limit,loans_org_count_current,loans_product_count,loans_max_limit,loans_avg_limit,consfin_credit_limit,consfin_credibility,consfin_org_count_current,consfin_product_count,consfin_max_limit,consfin_avg_limit,latest_query_day,loans_latest_day,first_city,second_city,third_city,foreign_city,other_city
0,1068557,0.01,0.95,0.007352941176470588,1.0,0.30555555555555564,0.056140350877192984,0.02608695652173913,0.25,0.0036309816661855175,0.0,0.08536585365853659,0.009460895138314494,0.09777777777777778,0.5263157894736842,0.0035955578426652944,0.4,0.002711089335293157,0.045808124459809856,0.5185185185185185,0.12903225806451613,0.0,0.03333333333333333,0.008333333333333333,0.008333333333333333,0.3943592736076672,0.001633031592104998,0.034013605442176874,0.0,0.0033979360684621195,0.00867976244860667,0.0,0.08571428571428572,0.003703703703703704,0.7403846153846154,0.5813953488372093,0.18867924528301888,0.2916666666666667,0.125,0.18556701030927836,0.10526315789473684,0.06666666666666667,0.1375,0.7527272727272727,0.6896551724137931,0.11464968152866242,0.12337662337662338,0.0,0.175,0.2777777777777778,0.0967741935483871,0.0,0.0,0.05405405405405406,0.14173228346456693,0.0,0.0,0.0,0.9970059880239521,0.4927536231884058,0.8089887640449438,0.0967741935483871,0.09375,0.43,0.3091304347826087,0.08036739380022963,0.896551724137931,0.2777777777777778,0.25,0.04054054054054054,0.057004830917874394,0.008287292817679558,0.4123076923076923,1,0,0,0,0
0,505496,0.02,0.98,0.004411764705882353,0.5340909090909091,0.3022222222222223,0.09824561403508772,0.08260869565217391,0.75,0.003968463724744754,0.0,0.25609756097560976,0.0055965444352541124,0.14555555555555555,0.6842105263157894,0.0026377384173569495,0.7,0.0016658500734933856,0.0341400172860847,0.3333333333333333,0.0967741935483871,0.0,0.03333333333333333,0.041666666666666664,0.041666666666666664,0.0,0.0010483659603637023,0.02040816326530612,0.0,0.0,0.00011420740063956144,0.0,0.4637964774951076,0.011111111111111112,0.7259615384615384,0.5116279069767442,0.22641509433962265,0.3333333333333333,0.25,0.16494845360824742,0.18421052631578946,0.13333333333333333,0.1625,0.68,0.6551724137931034,0.17197452229299362,0.16883116883116883,0.0,0.225,0.16666666666666666,0.22580645161290322,0.0,0.038461538461538464,0.20270270270270271,0.14173228346456693,0.008695652173913044,0.0,0.0,0.874251497005988,0.21739130434782608,0.8202247191011236,0.22580645161290322,0.21875,0.42,0.20695652173913043,0.0677382319173364,0.9310344827586207,0.16666666666666666,0.2,0.03153153153153153,0.07165458937198067,0.011049723756906077,0.23384615384615384,1,0,0,0,0
0,278831,0.01,0.63,0.026470588235294117,1.0,0.4266666666666667,0.06666666666666667,0.034782608695652174,0.25,0.013104875599233956,0.0,0.25609756097560976,0.028670158992739638,0.24666666666666667,0.052631578947368425,0.01821682906990256,0.6,0.0031357177853993143,0.07087294727744166,0.14814814814814814,0.14516129032258066,0.014492753623188406,0.0,0.016666666666666666,0.016666666666666666,0.019009612442503415,0.032257414165036996,0.04081632653061224,0.0,0.009145062505243728,0.0875590071569971,0.0,0.2583170254403131,0.0,0.2548076923076923,0.5116279069767442,0.07547169811320754,0.16666666666666666,0.0625,0.07216494845360824,0.13157894736842105,0.08,0.1,0.29454545454545455,0.6551724137931034,0.08280254777070063,0.09090909090909091,0.04,0.15,0.1111111111111111,0.16129032258064516,0.0,0.019230769230769232,0.04054054054054054,0.08267716535433071,0.005797101449275362,0.0,0.0,1.0,0.37681159420289856,0.8314606741573034,0.16129032258064516,0.1875,0.53,0.3159420289855073,0.03444316877152698,0.8735632183908046,0.1111111111111111,0.15,0.013513513513513514,0.03260869565217391,0.016574585635359115,0.20923076923076922,0,0,1,0,0
0,1061342,0.03,0.97,0.07352941176470588,0.7045454545454546,0.5555555555555556,0.10526315789473684,0.06956521739130435,0.75,0.0017321368306775257,0.0,0.6951219512195121,0.03071629445822994,0.3233333333333333,0.15789473684210528,0.011902192858684284,0.6,0.0014916435298600904,0.04278305963699222,0.14814814814814814,0.04032258064516129,0.0,0.06666666666666667,0.1,0.1,0.06919152820948403,0.002963649926412774,0.061224489795918366,0.0,0.003314036412450709,0.013209989340642606,0.0,0.9362035225048924,0.007407407407407408,0.30288461538461536,0.6511627906976745,0.4716981132075472,0.6666666666666666,0.5625,0.4329896907216495,0.13157894736842105,0.29333333333333333,0.4,0.37454545454545457,0.5862068965517241,0.4267515923566879,0.3181818181818182,0.04,0.625,0.6666666666666666,0.45161290322580644,0.26666666666666666,0.2692307692307692,0.5405405405405406,0.21653543307086615,0.13043478260869565,0.15,0.06896551724137931,0.9850299401197605,0.21739130434782608,0.797752808988764,0.45161290322580644,0.46875,0.25,0.21420289855072464,0.06199770378874857,0.8850574712643678,0.6666666666666666,0.65,0.05855855855855856,0.06219806763285024,0.0055248618784530384,0.003076923076923077,0,0,1,0,0
0,1991198,0.02,0.9,0.014705882352941176,0.7386363636363636,0.26888888888888896,0.05964912280701754,0.0391304347826087,0.25,0.006005554222795083,0.0,0.2073170731707317,0.011876849554268909,0.12444444444444444,1.0,0.003510897893461264,0.4,0.003767216506070009,0.0682800345721694,0.0,0.07258064516129033,0.0,0.2,0.05,0.05,0.0,0.0,0.027210884353741496,0.0,0.0,0.03380539058931019,0.0,0.3095890410958904,0.21851851851851853,0.21634615384615385,0.627906976744186,0.2830188679245283,0.4166666666666667,0.3125,0.20618556701030927,0.02631578947368421,0.14666666666666667,0.175,0.11272727272727273,0.6896551724137931,0.15286624203821655,0.12987012987012986,0.2,0.25,0.2777777777777778,0.1935483870967742,0.0,0.057692307692307696,0.14864864864864866,0.08267716535433071,0.04057971014492753,0.0,0.0,0.9550898203592815,0.37681159420289856,0.8202247191011236,0.1935483870967742,0.21875,0.34,0.3501449275362319,0.07347876004592423,0.9540229885057471,0.2777777777777778,0.25,0.02927927927927928,0.06376811594202898,0.055248618784530384,0.12307692307692308,1,0,0,0,0
0,1975788,0.01,0.78,0.2911764705882353,1.0,0.18222222222222223,0.056140350877192984,0.14782608695652175,0.25,0.008868052647201136,0.0,0.18292682926829268,0.013381858285084092,0.10333333333333333,1.0,0.003950797629521423,0.6,0.00469268876912189,0.07649092480553155,0.0,0.12903225806451613,0.0,0.0,0.05,0.05,0.0,0.0,0.027210884353741496,0.0,0.0,0.029636820465966194,0.0,0.18708414872798435,0.003703703703703704,0.7211538461538461,0.6744186046511628,0.05660377358490566,0.16666666666666666,0.0,0.030927835051546393,0.02631578947368421,0.05333333333333334,0.05,0.6763636363636364,0.7241379310344828,0.10191082802547771,0.1038961038961039,0.0,0.125,0.16666666666666666,0.0967741935483871,0.0,0.019230769230769232,0.06756756756756757,0.07086614173228346,0.011594202898550725,0.0,0.0,0.8982035928143712,0.2318840579710145,0.8426966292134831,0.0967741935483871,0.09375,0.21,0.2318840579710145,0.1251435132032147,0.9425287356321839,0.16666666666666666,0.2,0.07207207207207207,0.11594202898550725,0.058011049723756904,0.20307692307692307,1,0,0,0,0
0,426844,0.01,0.99,0.0,0.7159090909090909,0.26000000000000006,0.08771929824561403,0.04782608695652174,0.25,0.006200724569913677,0.0,0.21951219512195122,0.010356401066078486,0.15444444444444444,0.5789473684210525,0.002260918643448814,0.5,4.3551635908323805e-05,0.05661192739844425,0.18518518518518517,0.1532258064516129,0.0,0.06666666666666667,0.016666666666666666,0.016666666666666666,0.0,0.0009274006572448136,0.02040816326530612,0.0,0.0,0.02929419826404751,0.0,0.3076320939334638,0.05185185185185185,0.9278846153846154,0.5116279069767442,0.18867924528301888,0.16666666666666666,0.1875,0.12371134020618557,0.15789473684210525,0.13333333333333333,0.125,0.9090909090909091,0.5862068965517241,0.12101910828025478,0.11688311688311688,0.0,0.15,0.1111111111111111,0.16129032258064516,0.06666666666666667,0.038461538461538464,0.0945945945945946,0.07086614173228346,0.005797101449275362,0.05,0.0,0.8682634730538922,0.4492753623188406,0.7865168539325843,0.16129032258064516,0.15625,0.4,0.3710144927536232,0.2502870264064294,0.9310344827586207,0.1111111111111111,0.1,0.08558558558558559,0.2608695652173913,0.03591160220994475,0.0,1,0,0,0,0
0,70982,0.01,0.97,0.04411764705882353,1.0,0.6611111111111111,0.028070175438596492,0.02608695652173913,0.75,0.008790797718133358,0.0,0.23170731707317074,0.037511258156419446,0.35777777777777775,0.2105263157894737,0.009483574309855414,0.5,0.012281561326147314,0.055315471045808126,0.2222222222222222,0.06451612903225806,0.014492753623188406,0.06666666666666667,0.1,0.1,0.0006642099120684725,0.00364911997741981,0.04081632653061224,0.0,0.011242553905528987,0.07743261763362266,0.0,0.23679060665362034,0.0,0.3173076923076923,0.5813953488372093,0.18867924528301888,0.25,0.25,0.1134020618556701,0.0,0.04,0.075,0.3563636363636364,0.7241379310344828,0.4840764331210191,0.474025974025974,0.2,0.575,0.4444444444444444,0.5161290322580645,0.0,0.057692307692307696,0.35135135135135137,0.4251968503937008,0.057971014492753624,0.0,0.0,0.9940119760479041,0.36231884057971014,0.8426966292134831,0.5161290322580645,0.59375,0.49,0.30521739130434783,0.08495981630309989,0.9310344827586207,0.4444444444444444,0.45,0.06756756756756757,0.0929951690821256,0.1574585635359116,0.1753846153846154,1,0,0,0,0
0,1257193,0.02,0.98,0.0029411764705882353,1.0,0.5400000000000001,0.042105263157894736,0.02608695652173913,0.5,0.005607081430761287,0.0,0.23170731707317074,0.02038930245381858,0.2588888888888889,0.2631578947368421,0.007103135738118557,0.4,0.0017311775273558714,0.047968885047536734,0.2222222222222222,0.04838709677419355,0.0,0.03333333333333333,0.025,0.025,0.12246542680816414,0.0045765206346646235,0.04081632653061224,0.0,0.0009648460441312191,0.043284604842393784,0.0,0.23052837573385518,0.003703703703703704,0.9230769230769231,0.6976744186046512,0.1509433962264151,0.20833333333333334,0.125,0.12371134020618557,0.02631578947368421,0.06666666666666667,0.075,0.9127272727272727,0.6551724137931034,0.2611464968152866,0.2662337662337662,0.0,0.35,0.4444444444444444,0.22580645161290322,0.06666666666666667,0.07692307692307693,0.22972972972972974,0.1732283464566929,0.02608695652173913,0.0,0.0,1.0,0.37681159420289856,0.797752808988764,0.22580645161290322,0.21875,0.42,0.30217391304347824,0.09070034443168772,0.9310344827586207,0.4444444444444444,0.45,0.07657657657657657,0.08423913043478261,0.0,0.06769230769230769,1,0,0,0,0
0,1037855,0.05,0.74,0.3382352941176471,0.9204545454545455,0.9200000000000002,0.021052631578947368,0.013043478260869565,0.25,0.02295691207982467,0.0,0.3048780487804878,0.08886756731918022,0.44555555555555554,0.0,0.028897262661642404,0.4,0.05069410419728891,0.03673292999135696,0.18518518518518517,0.04838709677419355,0.0,0.0,0.008333333333333333,0.016666666666666666,0.22034087470049943,0.014314227535735167,0.05442176870748299,0.0,0.029784377884050674,0.18235114968783311,0.0,0.32211350293542074,0.0,0.5240384615384616,0.627906976744186,0.5094339622641509,0.2916666666666667,0.4375,0.36082474226804123,0.5526315789473685,0.38666666666666666,0.3875,0.5636363636363636,0.7241379310344828,0.49044585987261147,0.5064935064935064,0.08,0.65,0.7777777777777778,0.41935483870967744,0.3333333333333333,0.17307692307692307,0.32432432432432434,0.42913385826771655,0.0,0.3,0.0,0.9700598802395209,0.37681159420289856,0.8314606741573034,0.41935483870967744,0.4375,0.75,0.33768115942028987,0.09873708381171067,0.9195402298850575,0.7777777777777778,0.8,0.07207207207207207,0.10178743961352657,0.04419889502762431,0.055384615384615386,0,0,1,0,0
0,437266,0.01,0.95,0.0,0.7045454545454546,0.25777777777777783,0.05263157894736842,0.021739130434782608,0.5,0.003102395309405991,0.0,0.35365853658536583,0.013955334987593052,0.18777777777777777,1.0,0.004287777427333544,0.6,0.007469105558277533,0.05661192739844425,0.0,0.12096774193548387,0.0,0.03333333333333333,0.05,0.05,0.0,0.0,0.061224489795918366,0.0,0.0,0.012334399269072635,0.0,0.5107632093933464,0.2962962962962963,0.6105769230769231,0.5813953488372093,0.11320754716981132,0.16666666666666666,0.1875,0.09278350515463918,0.0,0.02666666666666667,0.1125,0.5527272727272727,0.6551724137931034,0.3057324840764331,0.21428571428571427,0.44,0.375,0.5,0.22580645161290322,0.13333333333333333,0.07692307692307693,0.3783783783783784,0.14960629921259844,0.11884057971014493,0.15,0.0,0.9850299401197605,0.37681159420289856,0.8089887640449438,0.22580645161290322,0.28125,0.36,0.33942028985507244,0.11251435132032148,0.896551724137931,0.5,0.5,0.07207207207207207,0.10855072463768116,0.13535911602209943,0.009230769230769232,1,0,0,0,0
0,2857132,0.02,0.98,0.020588235294117647,0.9090909090909092,0.1077777777777778,0.12280701754385964,0.10434782608695652,0.25,0.003968463724744754,0.0,0.25609756097560976,0.002259351162576969,0.08444444444444445,0.4736842105263158,0.001183579289852426,0.7,0.0013718765311122,0.03975799481417459,0.4444444444444444,0.1774193548387097,0.0,0.0,0.016666666666666666,0.016666666666666666,0.0,0.0030442934618253666,0.013605442176870748,0.0,0.0,0.011668189432008527,0.0,0.27671232876712326,0.05185185185185185,0.9759615384615384,0.627906976744186,0.018867924528301886,0.041666666666666664,0.0625,0.020618556701030927,0.05263157894736842,0.02666666666666667,0.0375,0.9309090909090909,0.5517241379310345,0.050955414012738856,0.05194805194805195,0.0,0.1,0.05555555555555555,0.12903225806451613,0.13333333333333333,0.07692307692307693,0.06756756756756757,0.03937007874015748,0.002898550724637681,0.1,0.0,0.9850299401197605,0.2318840579710145,0.7865168539325843,0.12903225806451613,0.125,0.25,0.18840579710144928,0.03444316877152698,0.9655172413793104,0.05555555555555555,0.05,0.01126126126126126,0.036231884057971016,0.0718232044198895,0.03076923076923077,0,0,1,0,0
